0.00000 0.14073 0.15506
0.00000 0.14596 0.16103
0.00000 0.14723 0.16125
0.00000 0.15024 0.16226
0.00000 0.14832 0.16055
0.00000 0.14729 0.16216
0.00000 0.14523 0.16029
0.00000 0.14337 0.15532
0.00000 0.15075 0.16491
0.00000 0.14629 0.15967
