Epoch	Training_Time	Train_Loss	Train_Score	Valid_Score
0	135.05712819099426	2.996250244425411	0	0.07281235902877661
1	120.27107548713684	2.669137292404845	0	0.10445063207915468
2	115.3056046962738	2.46025548189168	0	0.11928192575078668
3	113.03595370054245	2.288991401605355	0	0.128135049807487
4	111.64131088256836	2.1422033276656642	0	0.13782136695753736
5	110.53825048605601	2.013533099046166	0	0.14054730337326646
6	109.79236946787152	1.9021806548649873	0	0.14149455094145455
7	109.39194935560226	1.808410210097898	0	0.14231868772562117
8	109.27212127049764	1.726288859413439	0	0.14628596459906448
9	108.86107301712036	1.6550618854714756	0	0.14458684731726762
10	108.61330587213689	1.5923405455301516	0	0.14290868223681477
11	108.32876110076904	1.5289329463520194	0	0.13828364663925866
12	108.15235611108633	1.458592506880443	0	0.14174882958903645
13	108.09815880230495	1.400479137785312	0	0.1375919109451125
14	108.0405112584432	1.348699878101965	0	0.1368731865642064
15	107.8670764863491	1.2999362024376953	0	0.136443786597181
16	107.75450699469623	1.2497573231850543	0	0.13718910537291568
17	107.6138203938802	1.212691049541404	0	0.13465406389980172
18	107.49794727877567	1.167049249150373	0	0.1357700917656214
19	107.4146493434906	1.1274494498108083	0	0.13330826916092287
20	107.3065155801319	1.0928003426963742	0	0.1348844422780523
21	107.24011049487375	1.0576293430147385	0	0.1337813939382945
22	107.16181123774984	1.0250826348624236	0	0.13292799490371476
23	107.1281322936217	0.9979156851020631	0	0.1292568315139205
-1	-1	-1	-1	-1
0	118.8798315525055	2.896868858313471	0	0.09732927102213161
1	113.3449478149414	2.5204759068142066	0	0.12042072817152799
2	111.72114411989848	2.310999126326634	0	0.12786279135054168
3	110.93448483943939	2.1431925378674395	0	0.13064003631124638
4	110.20184035301209	2.0031549582068564	0	0.13861640275936635
5	109.81178840001424	1.8826302481041648	0	0.1463553952487642
6	109.64490495409284	1.7789300419904357	0	0.14576608691742143
7	109.43188387155533	1.6913319425271776	0	0.13951925733711246
8	109.31335796250238	1.6184023432480346	0	0.14224535818303624
9	109.14833853244781	1.5508638189981692	0	0.14316826059605567
10	109.07809528437528	1.4928893177317855	0	0.13855548453435992
11	108.99179184436798	1.4319636404813458	0	0.14312823449212983
12	108.96296602029066	1.3638993902143601	0	0.14108056727813925
13	108.87369053704398	1.3084130207710014	0	0.13994594104380667
14	108.84606289863586	1.256124356011375	0	0.13974527612604484
15	108.77760814130306	1.21059958221697	0	0.1376735347261709
16	108.71047024165883	1.1612277402445543	0	0.1381337653546971
17	108.68717711501651	1.157232401698566	0	0.13510107808657135
18	108.65466382628993	1.0752535476027947	0	0.13519015498241513
19	108.65674338340759	1.0407619192317559	0	0.1372696056287238
20	108.6128389381227	1.0082536235433002	0	0.13242999178924147
-1	-1	-1	-1	-1
0	118.32064723968506	2.86937896894242	0	0.10174755778472305
1	113.34310698509216	2.475843612492608	0	0.12547259293325821
2	111.49724610646565	2.2609206148267837	0	0.13449451090902642
3	110.69921672344208	2.1010072404796833	0	0.1429651197390164
4	110.14300556182862	1.9607541260485966	0	0.1401123981568387
5	109.90029156208038	1.8447727336264315	0	0.14161993942420817
6	109.5943477834974	1.7432614653891272	0	0.14668705192437498
7	109.39486610889435	1.659144225166912	0	0.14330015574701552
8	109.2846200466156	1.5906618385572207	0	0.14122745938716483
9	109.10274722576142	1.520511863334864	0	0.14218103751784777
10	109.06982001391324	1.466226223664571	0	0.14186732367913066
11	108.94452927509944	1.403657662225338	0	0.14169483737788072
12	108.90705680847168	1.3781123353516591	0	0.1420821179181174
13	108.84152320453099	1.2816766278918743	0	0.14022360040022308
14	108.75559220314025	1.2377815149172935	0	0.14226988455195494
15	108.74354173243046	1.1955866688205725	0	0.13834757301251582
16	108.67457135985879	1.1513573001027855	0	0.139605501947177
17	108.68108928203583	1.1052785872515651	0	0.1359790034900698
18	108.64105362641185	1.0668881402223591	0	0.13609104783010206
19	108.64562336206436	1.0292597096530227	0	0.13549946398918655
20	108.60679232506524	0.994415061405791	0	0.1309392243476479
21	108.59158341451125	0.9608899582097941	0	0.13473449142686988
-1	-1	-1	-1	-1
0	119.64468693733215	2.851729496733906	0	0.10091629990827958
1	113.77097713947296	2.4434851493635024	0	0.12215029666053025
2	112.14356263478597	2.2312525946417896	0	0.1302319932968134
3	111.04299449920654	2.071288943776821	0	0.14489477131586087
4	110.52508368492127	1.9373773154679925	0	0.14050434914702786
5	110.03909579912822	1.823005736435073	0	0.14470098400720305
6	109.8776033605848	1.7243036308058233	0	0.14196468532709056
7	109.63712579011917	1.6412480780515946	0	0.14195286216366987
8	109.53767930136786	1.5701755795679249	0	0.1454828906904114
9	109.39723601341248	1.5055596712168067	0	0.14620668492123987
10	109.32765707102689	1.450564801505997	0	0.14590784155582331
11	109.1741389433543	1.384731627991388	0	0.14418748431984174
12	109.05772310036879	1.3259956869419425	0	0.1425817855234518
13	108.97675311565399	1.2682298536843608	0	0.14255760577143758
14	108.88837145169576	1.21713838835657	0	0.14005530925809664
15	108.84985356032848	1.169135806813294	0	0.1385222316896069
16	108.7990295606501	1.1247658421807785	0	0.13897587246186974
17	108.78140895896487	1.0854223143388815	0	0.13903019766849367
18	108.7370165021796	1.0444066608453186	0	0.14148676896627985
19	108.72419432401657	1.0134864526343914	0	0.1353088650695698
20	108.69533981595721	0.9704062320768758	0	0.13650754440516458
21	108.69194316864014	0.938979269046257	0	0.13389179835469883
22	108.65807704303576	0.9078512917012164	0	0.13254324089666158
23	108.64263056715329	0.8814146691463524	0	0.13321359020618345
24	108.62077788352967	0.8509912217687933	0	0.13110381264827514
-1	-1	-1	-1	-1
0	119.84101939201355	2.8442751889396343	0	0.09920454047420782
1	113.97328436374664	2.4283575097769687	0	0.12734678094059257
2	111.88912169138591	2.2092611180195396	0	0.13731931097930133
3	110.91185283660889	2.0463746607378406	0	0.14118644037783276
4	110.47320613861083	1.9126277954470707	0	0.14871123091748062
5	110.05696221192677	1.7994103876305942	0	0.14264153376438074
6	109.71645763942173	1.7037188722991585	0	0.15125562058769754
7	109.58933019638062	1.6176095160292263	0	0.14309951296408763
8	109.38906666967604	1.548249994422142	0	0.14901248916895146
9	109.30916471481324	1.4854456482448124	0	0.14743990724619202
10	109.18745701963252	1.4305445845408302	0	0.14612772996872572
11	109.16026997566223	1.3701185021114768	0	0.14490458118235652
12	109.04927585675166	1.3246026726409212	0	0.14369693626607333
13	108.99892912592206	1.2513925693228074	0	0.14064004297602054
14	108.93249068260192	1.2051360873199317	0	0.14225425419710386
15	108.91422122716904	1.1593810668591424	0	0.141026167153616
16	108.85147312108208	1.11450346309687	0	0.139660469063984
17	108.83586517969768	1.073306461218908	0	0.1391246299779411
18	108.77917764061375	1.0346707435630944	0	0.13617388878378492
19	108.77653133869171	0.9984571261230945	0	0.13716038068275435
