Epoch	Training_Time	Train_Loss	Train_Score	Valid_Score
0	66.5146689414978	3.0495679433138982	0.15964194373401536	0.20711751662971176
1	63.99238300323486	2.2347097138823933	0.34154731457800513	0.35235033259423504
2	63.24059009552002	1.5024625432423016	0.5247953964194373	0.3990909090909091
3	62.811280369758606	1.154353460476851	0.6223785166240409	0.4793569844789357
4	62.493109130859374	0.9627715498696763	0.6852557544757033	0.5034368070953437
5	62.31541438897451	0.8074612469334649	0.7318670076726342	0.5238580931263858
6	62.20039977346148	0.7048943138234744	0.769923273657289	0.532350332594235
7	62.112796664237976	0.6142488313860179	0.7969309462915601	0.5377383592017738
8	62.020076195398964	0.6036564729278587	0.8047314578005115	0.5502217294900221
9	61.94434151649475	0.5044483365704429	0.8330690537084399	0.573370288248337
10	61.87464174357328	0.463207764301065	0.8465856777493607	0.5715521064301552
11	61.806411584218345	0.42124754428229433	0.8605882352941177	0.5695787139689579
12	61.75273955785311	0.3683812505993901	0.8780562659846547	0.5816629711751663
13	61.72517909322466	0.3262791518234753	0.8918797953964195	0.6001773835920178
14	61.69715725580851	0.29762244947047356	0.9029028132992327	0.5993791574279379
15	61.671752974390984	0.2610740006391459	0.9132225063938619	0.5956984478935698
16	61.651389977511236	0.2311478343964882	0.9220332480818414	0.583569844789357
17	61.62120105160607	0.2124701245745681	0.929462915601023	0.6111973392461197
18	61.60931982492146	0.1920495828525613	0.9369820971867008	0.5975831485587583
19	61.58879252672195	0.16813565689080384	0.9437340153452686	0.5930820399113083
20	61.58743909427098	0.15401822471409676	0.949616368286445	0.5999778270509978
21	61.57598446715962	0.1381341516441908	0.9546291560102301	0.6069623059866962
22	61.568059288937114	0.12157703586055144	0.9595140664961637	0.5890243902439024
23	61.556237091620766	0.10744348087732633	0.9653964194373401	0.6143015521064301
24	61.549082355499266	0.09384577921887977	0.9695907928388747	0.5943237250554324
25	61.586431118158195	0.08445673593659575	0.9730179028132993	0.6118847006651885
26	61.62470133216293	0.080698192546269	0.9743734015345269	0.6134146341463415
27	61.655465381486074	0.0651677633871113	0.9794501278772378	0.6115521064301552
