Epoch	Training_Time	Train_Loss	Train_Score	Valid_Score
0	59.07010293006897	0.047678332691474756	0.0824325749410909	0.1369470327689798
1	49.78820788860321	0.04404951068603313	0.12428484814033755	0.16088305387303944
2	46.71176211039225	0.040604648157856256	0.17097438693854755	0.18090087578414826
3	45.16802269220352	0.038637019896579104	0.20749266227966173	0.19706819221294025
4	44.32578129768372	0.03705426853781442	0.241010352699843	0.21063505671146146
5	43.7021921078364	0.0357790049539649	0.26834968486125976	0.22604273818827494
6	43.242291825158254	0.03467021082780325	0.2938744026039989	0.2334975284022802
7	42.91451156139374	0.033722789201632394	0.320138252632492	0.23484234444393254
8	42.63144765959846	0.03283616538153426	0.341352563824368	0.2362141462302802
9	42.4820460319519	0.03202998506720263	0.3568538882218616	0.2446456304806321
10	42.29517680948431	0.03127048519855655	0.37707314421314	0.2512835652957618
11	42.18584781885147	0.0304475743269141	0.39701290775167336	0.24902398500431772
12	42.07522010803223	0.029591437714232897	0.4222009450218068	0.24581568189503947
13	41.996058447020395	0.028825353080008134	0.4411924817154945	0.25216473203273543
14	41.94708166122437	0.028059642679289995	0.46094958705985134	0.24716448468251642
15	41.87587524950504	0.027305362666525095	0.48063784391654557	0.24796741392758131
16	41.809267422732184	0.026626270484292187	0.49954832168589824	0.24698551231614227
17	41.74457315603892	0.025955002382465682	0.5157223354056358	0.25216181335727694
18	41.68109885014986	0.0253111565981531	0.5338455863058847	0.24816720820012592
19	41.663271081447604	0.02473018375627419	0.5489152917197434	0.2449025484024229
20	41.62169126101902	0.024104651506211938	0.5659604752296694	0.24511432915894502
21	41.579722025177695	0.023528858980502717	0.5769483239553874	0.243390321060119
22	41.54566794893016	0.022950801120117208	0.595124679077615	0.2444321431943081
23	41.511651496092476	0.022402504740325072	0.6081651341312798	0.24010790242929586
24	41.49653568267822	0.021899170264019375	0.6206999889591703	0.23362688399601575
25	41.46765823547657	0.021384918005419983	0.6357719471542492	0.23441880876401872
26	41.44165441724989	0.02088303105202228	0.6469027989773566	0.2391559736084542
27	41.41810859952654	0.02042042940733934	0.6600532855297465	0.23493450663037588
28	41.3942114978001	0.019953723401280217	0.671819482874029	0.2320376403903136
-1	-1	-1	-1	-1
0	48.65656018257141	0.04772827595028784	0.08267896528360892	0.13052738511220655
1	44.835776805877686	0.04322385604080382	0.13474482559893022	0.160362163519364
2	43.38498862584432	0.040473381649237465	0.17413690530270362	0.1797374705416361
3	42.655464589595795	0.03860110761441285	0.20997329162846531	0.19920485649343753
4	42.23612999916077	0.03707673567618666	0.242799832011969	0.2094363684684163
5	41.954684376716614	0.03582163111404009	0.2698833888296222	0.22037119189853369
6	41.863196407045635	0.03478530004628715	0.29768665541906897	0.23190071737249474
7	41.70579996705055	0.03383546854914258	0.318719888969599	0.23241243028758346
8	41.59052899148729	0.032948179028988146	0.34190376556997226	0.2441330570396865
9	41.48539764881134	0.03217672676234414	0.35757756795181184	0.23347307514642518
10	41.400083628567785	0.031430819679331916	0.3761579336804101	0.24248162722828653
11	41.32841022809347	0.03058568811502615	0.3975259796083753	0.2472012944719671
12	41.31223746446463	0.029762360470749063	0.42083282516817566	0.24743925580125328
13	41.26127198764256	0.028980165511815977	0.4408261719050955	0.2458641301947329
14	41.20803484916687	0.028258517517186457	0.45771196837392	0.25133310087763916
15	41.1674740165472	0.027537205382376105	0.47622514756210516	0.24504368032419838
16	41.12548669646768	0.026838930152285875	0.49390148982218457	0.2427551767007087
17	41.11641105016073	0.02618540868529107	0.5110928957105603	0.2439823071700956
