Epoch	Training_Time	Train_Loss	Train_Score	Valid_Score
0	152.89032340049744	3.012838862247419	0	0.06861286561290943
1	138.81637179851532	2.686594927699832	0	0.100552438022307
2	132.67960556348166	2.485487054626795	0	0.11762926632322257
3	129.82714569568634	2.3131167858352923	0	0.1242065120554843
4	127.9922559261322	2.1736716336408253	0	0.13389763878872876
5	126.64931921164195	2.0428120632617355	0	0.13689860051564046
6	125.70376113482884	2.0054092479769228	0	0.13994242476733604
7	125.08937922120094	1.8386012972747368	0	0.14051902454190224
8	124.60361774762471	1.7603498159567714	0	0.14203373019825663
9	124.11626598834991	1.693975935840846	0	0.1438809630859418
10	123.74339847131209	1.630292482477808	0	0.14185584834881412
11	123.50396446386974	1.5586940969248189	0	0.14213523106015546
12	123.3156036046835	1.4934058379349175	0	0.14094849091342934
13	123.0658621447427	1.4335555777121967	0	0.14017435039480006
14	122.91666771570841	1.3785941234346915	0	0.13983685109599994
15	122.74305175244808	1.3281589663275513	0	0.13774849592222602
16	122.60477998677422	1.2806758286064512	0	0.13937903000224952
17	122.45842851532831	1.2376451334323608	0	0.13692406822309966
18	122.36572963313053	1.1962947028606121	0	0.13806061702586223
19	122.25689836740494	1.158385188097936	0	0.13436140782855951
20	122.18215831120808	1.123178931352784	0	0.1349842662438534
21	122.07437901063399	1.0881437410599315	0	0.13612812489308085
22	122.01222484008126	1.0556872005070768	0	0.1336508404988047
23	121.92197778820992	1.0252916415407787	0	0.13254962108010274
24	121.83837646484375	0.9962756838485917	0	0.1291980233953324
-1	-1	-1	-1	-1
0	131.57622838020325	2.925368151147213	0	0.09166171004493308
1	125.93306386470795	2.5491283286171247	0	0.121548750928161
2	124.19926738739014	2.3314035273480744	0	0.13020499828581522
3	123.1875011920929	2.160948422427758	0	0.13154426324869417
4	122.53752012252808	2.0162789328035475	0	0.13906757707870912
5	122.17515540122986	1.8936908899840328	0	0.14291538909148585
6	121.98562932014465	1.7904346113372478	0	0.14287172971268164
7	121.73234602808952	1.7464052168757584	0	0.13891526509749763
8	121.64691972732544	1.6394275665058844	0	0.1448138147419385
9	121.47693347930908	1.562353047926722	0	0.14656835545865654
10	121.40604907816106	1.512900646088862	0	0.14349902774323162
11	121.29891937971115	1.4574100863155786	0	0.1474399862991702
12	121.22534605172964	1.389745318268892	0	0.14494283236449162
13	121.2196261031287	1.336223101451376	0	0.14227672324266968
14	121.18270123799643	1.28504929017542	0	0.13972969004086153
15	121.15851792693138	1.2375615778726197	0	0.14335767347775938
16	121.09940112338347	1.193384682444138	0	0.14456373538855896
