0.00100 0.00000 256.00000 0.00000 0.89530 0.01100 0.84150 0.00300 0.82400 0.00430
0.00010 0.00000 256.00000 0.00000 0.91210 0.01360 0.84340 0.00210 0.82370 0.00400
