0.00100 0.00000 256.00000 0.00000 0.76480 0.00930 0.78380 0.00630 0.72930 0.01160
0.00010 0.00000 256.00000 0.00000 0.75150 0.00950 0.76890 0.00310 0.72780 0.01050
