0.00100 0.00000 256.00000 0.00000 0.99280 0.00240 0.91130 0.00380 0.89490 0.00480
0.00010 0.00000 256.00000 0.00000 0.99160 0.00390 0.87020 0.00410 0.85360 0.00460
