Epoch	Training_Time	Train_Loss	Train_Score	Valid_Score
0	6.4112443923950195	271.56336295327475	0.7354978730890506	0.7683439888301
1	4.8072651624679565	263.8572710170302	0.7469378623365961	0.7528077846364883
2	4.328102111816406	254.605640178503	0.7743351429744275	0.7730869096609838
3	4.043473720550537	251.86730648380842	0.7789492766698394	0.7841220850480111
4	3.88481068611145	245.0378506349963	0.7971709475200666	0.7813081765628063
5	3.7667436997095742	243.03133683056794	0.8029531214309704	0.7962718009014306
6	3.6888185909816196	242.58651175979497	0.8057668495103367	0.7955063198118754
7	3.629064977169037	236.3019560751065	0.8181257132933062	0.808240863217715
8	3.5804387198554144	231.04039035102193	0.8289249560080262	0.8035010043111894
9	3.543324685096741	229.53725746250893	0.8317315716586298	0.7817950225357633
10	3.513502446087924	224.6906405909117	0.8420869731881683	0.7638307123260827
11	3.495211919148763	216.78143689429112	0.8571147534378534	0.8306878306878307
12	3.473217725753784	216.03509751493615	0.8576460839044123	0.810889427787576
13	3.457007884979248	212.2789067039194	0.863174606819812	0.7980385312561239
14	3.4347548325856527	207.70267623339512	0.8718491556124572	0.8297937487752303
15	3.4142433404922485	200.42723441678424	0.8822206145712572	0.7716110621203214
16	3.3972451406366684	192.65224445697874	0.8915683963956722	0.784360915147952
17	3.3818192217085095	186.9285290370616	0.8985198151496424	0.808268420536939
18	3.378253309350265	184.73850828917452	0.9007174403007078	0.8006381050362531
19	3.365721786022186	181.7095460725385	0.9043073586238828	0.8053840877914952
20	3.35444518498012	169.02251750184584	0.9168327942069614	0.7923066088575347
21	3.3438152291558008	159.072842737501	0.925922503796371	0.8157088967274152
22	3.340286223784737	160.88232381999956	0.9259261817550286	0.8176287233000196
23	3.3387646873792014	143.7606845211613	0.9385020194684219	0.8149495394865766
24	3.340043659210205	139.46959493326585	0.9406279180180709	0.7970832108563589
25	3.336968779563904	131.90959906578064	0.9466128410018728	0.8084062071330589
26	3.3320928149753146	122.68009475220082	0.9523934770903415	0.801428081520674
-1	-1	-1	-1	-1
0	3.9737327098846436	268.79787310149317	0.7374036708026572	0.7485700813247109
1	3.5818135738372803	264.68825590887735	0.7476192842728335	0.7666201254164219
