0.00100 0.00000 256.00000 0.00000 0.78900 0.00480 0.81750 0.00390 0.73750 0.01050
0.00010 0.00000 256.00000 0.00000 0.74060 0.02170 0.78560 0.00490 0.71750 0.00050
