Epoch	Training_Time	Train_Loss	Train_Score	Valid_Score
0	3.519166946411133	281.03871561575306	0.6910118482042131	0.7166097148736037
1	2.756028413772583	292.4965513510297	0.6240488824541841	0.7268212326082696
2	2.465101401011149	279.84142213274345	0.6847487203266909	0.7367234959827553
3	2.3182132244110107	274.94741966188417	0.7083854484269717	0.7478566529492455
4	2.231544542312622	270.0424506645794	0.7278591502280283	0.7392434597295707
5	2.172301093737284	271.1834434021351	0.730185350149866	0.7750373554771703
6	2.132317100252424	267.61901360334355	0.7355316795522517	0.7646758034489516
7	2.0994597375392914	261.12966447283134	0.75450187265764	0.7449263913384284
8	2.0760372479756675	260.9734943744748	0.7558948065890976	0.7923402900254751
9	2.059875416755676	254.7547771468643	0.772035021958054	0.7426544434646286
10	2.0452506975694136	252.44531916647918	0.7751865327353186	0.7920432833627278
11	2.0328863064448037	250.90251739265383	0.7860021660741608	0.791143077601411
12	2.0227360175206113	253.2481178331745	0.7790240404705654	0.753885582010582
13	2.0118239436830794	245.59353497970935	0.7957416184576419	0.7644339114246522
14	2.005443318684896	240.11288539845813	0.8059398417191133	0.7359365814226926
15	1.9987384378910065	239.08891842439192	0.8077811405967489	0.776687732706251
16	1.9955647833207075	233.11525773632434	0.8211806488216384	0.7940457818930041
17	1.9920014672809176	230.18557776221934	0.8278699457415236	0.7810938418577307
18	1.98632129869963	227.46609810895697	0.8338352614892763	0.7983722810111699
19	1.9866384983062744	224.21588680725688	0.8403902424346312	0.7824472124240643
20	1.9810118334633964	223.10993946707526	0.8441708379245877	0.7899152459337645
21	1.9767453887245872	221.42276915468912	0.8454545608327698	0.8028549382716048
22	1.973854396654212	214.37194966530615	0.8603316344838022	0.8128398736037625
23	1.9714600245157878	211.07372683517693	0.8660175663406348	0.7864307760141093
24	1.9686092376708983	214.41419531947884	0.8679333727152573	0.8022854203409758
25	1.9664140664614165	204.24870170548905	0.8788775808248717	0.8247415735841662
26	1.9645839973732278	198.25990555083104	0.8866538619027251	0.8139482902214383
27	1.9627587624958582	194.1596686433452	0.8920061888126084	0.805922986478542
28	1.965436261275719	194.50750783062722	0.8918152937876485	0.8077448314716833
29	1.963938061396281	190.48626049729282	0.8971541775664102	0.7935528120713305
30	1.9622489790762625	179.49714572854745	0.9087752710360781	0.8208988585145992
31	1.9607113003730774	171.80860340780066	0.9169841928257099	0.7887609004507153
32	1.959229310353597	160.65556107750234	0.9265657749210277	0.8000165343915344
33	1.9580616390003878	154.84422728996867	0.9313915898746491	0.7882464971585341
34	1.956330510548183	155.67591631874558	0.9317063821271407	0.7971965020576133
35	1.9560351371765137	139.60810860922172	0.9423380150116074	0.7822696208112875
36	1.9546132667644605	127.76778036679409	0.9499771735889864	0.7801599549284735
37	1.9561309312519275	124.2032906043437	0.952005151295072	0.7360590583970213
38	1.9543417722750933	108.04373909336653	0.9615480827865179	0.7878025181265922
39	1.9526428878307343	106.05703726110532	0.9620426464816878	0.7924505193023712
40	1.9523742140793219	92.17296437145204	0.9685170839769974	0.7697126690182247
-1	-1	-1	-1	-1
0	2.191535711288452	284.5127595191778	0.6813271551146128	0.6682619292572997
1	2.0401757955551147	292.530786566032	0.6248475377207339	0.7265487213403881
2	2.0332204500834146	278.01068387659944	0.6930044175487273	0.7215853419557123
3	1.9955015182495117	274.24241341731346	0.7100584454542583	0.7162269743288261
4	1.9729909896850586	268.7656538098357	0.7333416409918668	0.7524066725455614
5	1.9553909301757812	267.9075221386991	0.7355684847692016	0.7642532578875171
6	1.9428835936955042	263.5434450733569	0.7480510791822721	0.786717065941603
7	1.9342207312583923	258.75791826543883	0.7599730091658318	0.7655545757397609
8	1.9294822480943468	256.03863396755486	0.7708000480210686	0.7993765922006663
9	1.9268846750259399	254.79484826280165	0.7724190546656917	0.7743974132863022
10	1.9220912673256614	251.50407745302186	0.7786894743845941	0.8152802273172642
11	1.9299694101015727	247.1757687653682	0.7915388010029063	0.7876310503625317
12	1.9263874750870924	245.56496264583382	0.7953580086511738	0.7790913433274544
