0.00100 0.00000 256.00000 1.93080 0.85920 0.01970 0.82640 0.00170 0.78260 0.02340
0.00010 0.00000 256.00000 1.90410 0.89240 0.06280 0.81710 0.00520 0.78900 0.00530
