0.00100 0.00000 256.00000 0.00000 0.77160 0.00010 0.81800 0.00300 0.74640 0.00230
0.00010 0.00000 256.00000 0.00000 0.76910 0.00880 0.81260 0.00050 0.75180 0.00320
