0.00100 0.00000 256.00000 0.00000 0.99380 0.00140 0.96620 0.00100 0.95900 0.00400
0.00010 0.00000 256.00000 0.00000 0.99440 0.00160 0.95520 0.00320 0.94680 0.00260
