0.42503 0.25550 0.24925
0.50048 0.24969 0.23986
0.52703 0.25722 0.24546
0.48132 0.25115 0.24293
0.40280 0.25853 0.24663
0.44098 0.25522 0.24866
0.52739 0.26394 0.24820
0.50781 0.26344 0.24652
0.44576 0.25815 0.24261
0.48539 0.25393 0.24702
