0.86777 0.81537 0.78108
0.86870 0.82588 0.79699
0.85219 0.82657 0.79643
0.83953 0.81407 0.78785
0.96915 0.82440 0.77137
0.96510 0.82260 0.76897
0.86306 0.83227 0.79889
0.92713 0.84386 0.80130
0.95253 0.84592 0.77292
0.98066 0.82187 0.76698
