0.00100 0.00000 256.00000 0.00000 0.76550 0.02160 0.68070 0.03690 0.67690 0.03070
0.00010 0.00000 256.00000 0.00000 0.90710 0.00550 0.84790 0.00160 0.82510 0.00030
