0.49198 0.25912 0.24156
0.46873 0.25791 0.24463
0.44724 0.26044 0.24671
0.44622 0.25709 0.24578
0.47182 0.25776 0.25099
0.52918 0.25338 0.24695
0.44964 0.25905 0.24242
0.49213 0.26222 0.24849
0.44141 0.25770 0.24329
0.46923 0.25906 0.24109
