0.87851 0.84603 0.79145
0.84264 0.84802 0.79413
0.91797 0.82359 0.75806
0.84248 0.82937 0.80231
0.94280 0.84420 0.77524
0.94985 0.85188 0.78077
0.83317 0.82731 0.80672
0.96551 0.83509 0.74038
0.83169 0.85366 0.78070
0.96185 0.83643 0.76980
