0.82870 0.83880 0.77296
0.83297 0.82981 0.78234
0.84692 0.83296 0.74827
0.86987 0.84865 0.75219
0.94120 0.83146 0.77414
0.91696 0.83538 0.78757
0.87006 0.83804 0.78256
0.89497 0.81539 0.76840
0.85014 0.83945 0.76649
0.95534 0.83729 0.75794
