Epoch	Training_Time	Train_Loss	Train_Score	Valid_Score
0	6.3926544189453125	272.9195828419323	0.7263073336086378	0.8084735694689399
1	4.839842081069946	270.4090667362361	0.7385080707997045	0.7623548647854205
2	4.3210790157318115	253.0415098722591	0.7771930962639937	0.7734053497942388
3	4.055839836597443	249.88356354809548	0.7841106829243889	0.761405668234372
4	3.913240098953247	245.56383091165114	0.7936775403698895	0.804367528904566
5	3.8063785235087075	240.92990665657575	0.8100109959430194	0.8161406280619243
6	3.729816436767578	234.30364130633745	0.8211867232202575	0.7979068685087202
7	3.6768347024917603	231.27069995569627	0.8287002417046783	0.838795806388399
8	3.6330801910824246	223.93934454104698	0.8413018892046095	0.8203262786596119
9	3.595285177230835	221.21328809649447	0.8470795521697033	0.8239148540074466
10	3.5659047040072354	215.35216571379078	0.8586166805344075	0.8075764256319811
11	3.5509167114893594	212.0353099024573	0.8646986913746205	0.8222338575347835
12	3.535699624281663	208.96335904265558	0.8715913140508171	0.8229840290025474
13	3.5186834846224104	198.18778758270795	0.884657986239975	0.8037153390162649
14	3.503726514180501	192.96512598399968	0.8920766467105159	0.8032529884381736
15	3.489435523748398	182.55356067095616	0.9056750210066544	0.8119457916911621
16	3.4786980432622574	174.1919073282286	0.9140537440235094	0.8010453409758964
17	3.4686349630355835	162.2827474017476	0.9259703044437329	0.802980477170292
18	3.463222051921644	164.05862718035084	0.9290269572071176	0.78727280521262
19	3.454761290550232	152.0278009370316	0.9345630282676367	0.8025028169704095
20	3.4473084722246443	144.96974433207697	0.939955671755697	0.7833045512443662
21	3.440566658973694	122.92438624256341	0.9546593302967832	0.7923770331177739
22	3.4352871231410815	117.75188472797704	0.9571827046851912	0.8118876151283558
-1	-1	-1	-1	-1
0	4.111282825469971	268.49034137873684	0.7375650652672346	0.790105085243974
1	3.7036356925964355	267.40479217573653	0.7362388600142792	0.7536834950029394
2	3.5644360383351645	256.0673680379409	0.7693652596889989	0.8032713599843231
3	3.5010637640953064	248.34019347678785	0.7885716495052518	0.7729491230648637
4	3.4623069286346437	242.2404510013817	0.8048392222022192	0.8103903341171859
5	3.4371254046758017	236.7755559063697	0.8159658929437735	0.8079162992357437
6	3.4271251474108015	231.6095139000767	0.8274721623382775	0.8110884528708602
7	3.4095157980918884	227.99379830582197	0.8329745679026521	0.8298121203213795
8	3.399269978205363	225.77834408412608	0.8405397059601487	0.824808935920047
9	3.3911857843399047	219.23696205597514	0.8530951931566491	0.8058923672349598
10	3.3849785978143867	217.9108458628026	0.8528667368187087	0.821991965510484
11	3.3782288630803428	209.58770149345546	0.8686530223541971	0.8129439790319419
12	3.373283184491671	206.0712408964024	0.8740493181705409	0.8009473593964335
13	3.368689400809152	197.29350692542025	0.8849099584459873	0.7954358955516363
14	3.37002215385437	191.21366550940877	0.8934933271834105	0.7908338232412306
15	3.366891086101532	185.85317632948704	0.9013470248056911	0.8229595336076818
16	3.3634244273690617	179.94384800371273	0.9079015315891282	0.8176225994513031
17	3.3600293397903442	166.83431325032728	0.9214252702364105	0.804839065255732
18	3.356922199851588	156.4065709825634	0.9299530338776131	0.824239417989418
19	3.3547709345817567	148.0129255962002	0.9374867747270572	0.7922300607485792
20	3.353063867205665	135.72964004028674	0.94593220079204	0.8168203752694492
21	3.354280395941301	126.95345742342084	0.9512929600949429	0.7991745051930237
22	3.352223147516665	123.29332846911379	0.9533468244786883	0.7952950470311582
-1	-1	-1	-1	-1
0	4.146166801452637	267.5751323847808	0.7392018209457978	0.7811550803448953
1	3.736528992652893	272.1508569181427	0.7244285503091432	0.7230520037233
2	3.5903517405192056	259.9510457164557	0.7582919001251992	0.7961585097001764
3	3.514032781124115	248.0273652889932	0.7887470637843638	0.8041256368802664
4	3.4845786571502684	241.32113506442818	0.8045966563434356	0.8020251567705271
5	3.452650268872579	238.94933458076892	0.8107366559046435	0.7957114687438762
6	3.429591349193028	234.6492634411006	0.8207895805763595	0.7887241573584165
7	3.4127675592899323	228.86702567107918	0.8328863097100571	0.8167989417989417
8	3.3981391853756375	231.2972416415695	0.8322471394452274	0.8092145551636292
9	3.389414095878601	222.53463152951971	0.8469189266163437	0.8329628404859886
10	3.382043405012651	220.40035220449286	0.8501334368527049	0.8149342298647855
11	3.375370999177297	211.45577310222063	0.8633436391358178	0.8186759014305311
12	3.37548120205219	208.83450443615286	0.8706811794729001	0.7839996080736822
13	3.3695190974644254	200.44653363560522	0.8820064471667775	0.8140738291201254
14	3.3648170630137124	197.32747843468837	0.8871450039429767	0.7988713746815599
15	3.360765188932419	183.12167491192042	0.9038564690858734	0.799483759553204
16	3.3573678100810334	180.08584008937657	0.9080075900764114	0.8264103223593964
17	3.3542628950542874	166.39866249413453	0.9210379696560979	0.8190310846560845
18	3.351196439642655	157.2042348606642	0.9285163745282473	0.8084307025279247
19	3.3531246900558473	142.29168985425963	0.9414736306511386	0.8068507495590828
20	3.350262380781628	142.16903205805048	0.9408221578068274	0.8058372525965118
21	3.348611343990673	126.20185469518336	0.9521500654292185	0.8244813100137175
22	3.347364042116248	114.51884127772132	0.9590456355984159	0.8245915392906134
23	3.345929662386576	104.71310325371202	0.9633667884895426	0.7992663629237704
24	3.3436137008666993	96.24529192845027	0.9676168170930398	0.8316553987850283
-1	-1	-1	-1	-1
0	4.091344356536865	268.3193291693695	0.7334618218151799	0.7861307074270036
1	3.7270548343658447	284.91137112388316	0.7164802509767223	0.7719784930433078
2	3.585533539454142	258.7442919468695	0.7643889816252774	0.7905766215951401
