Epoch	Training_Time	Train_Loss	Train_Score	Valid_Score
0	0.4408268928527832	25.613742129007974	0.560796645702306	0.5887850467289719
1	0.33718740940093994	21.52408364613851	0.6121593291404612	0.4672897196261682
2	0.303236722946167	20.85305814743042	0.6058700209643606	0.6074766355140186
3	0.28618842363357544	20.038595231374106	0.6184486373165619	0.6542056074766355
4	0.2757700443267822	18.6195826848348	0.6928721174004193	0.6822429906542056
5	0.2684955596923828	18.456397120157877	0.7337526205450734	0.6074766355140186
6	0.26371169090270996	20.03402099609375	0.6467505241090147	0.7383177570093458
7	0.2601667046546936	18.38607168197632	0.7348008385744235	0.7289719626168224
8	0.2573902342054579	18.63856414159139	0.7211740041928721	0.5887850467289719
9	0.25528855323791505	18.440569337209066	0.7264150943396226	0.7289719626168224
10	0.25354049422524194	17.377685610453288	0.7683438155136268	0.7102803738317757
11	0.2520577708880107	17.646893819173176	0.7358490566037735	0.7009345794392523
12	0.2508677886082576	17.44945020675659	0.759958071278826	0.6822429906542056
13	0.24979281425476074	17.072286987304686	0.7672955974842768	0.7102803738317757
14	0.24882445335388184	16.987988821665446	0.7547169811320755	0.7289719626168224
15	0.24792695045471191	16.833221626281738	0.7693920335429769	0.6822429906542056
16	0.24700692120720358	17.043734773000082	0.7473794549266247	0.6822429906542056
17	0.24639043543073866	17.182369867960613	0.740041928721174	0.719626168224299
18	0.2456849499752647	17.241675472259523	0.7672955974842768	0.6915887850467289
19	0.24514119625091552	17.044317531585694	0.7631027253668763	0.7289719626168224
20	0.2444973105476016	16.662213452657063	0.759958071278826	0.7009345794392523
21	0.24411789937452835	16.528369140625	0.7589098532494759	0.7102803738317757
22	0.24408660764279572	16.36080379486084	0.7620545073375262	0.6728971962616822
23	0.24377396702766418	16.223762289683023	0.7641509433962265	0.719626168224299
24	0.24360944747924804	16.83062531153361	0.7610062893081762	0.6915887850467289
25	0.24368349405435416	16.227293014526367	0.7672955974842768	0.7009345794392523
26	0.24388579086021142	15.974594243367513	0.7725366876310272	0.7009345794392523
27	0.2436642817088536	15.653839492797852	0.7788259958071279	0.719626168224299
28	0.24332411535854997	15.254132652282715	0.7819706498951782	0.7009345794392523
29	0.24311891396840413	14.83934424718221	0.7966457023060797	0.6915887850467289
30	0.24284886544750584	15.097224044799805	0.7851153039832285	0.6822429906542056
31	0.24269775301218033	15.032894802093505	0.7872117400419287	0.6915887850467289
32	0.24245283097931833	14.303948370615641	0.7987421383647799	0.6448598130841121
33	0.24229389078476848	14.460319455464681	0.790356394129979	0.6915887850467289
34	0.24214934621538434	14.046826839447021	0.8144654088050315	0.6915887850467289
35	0.24210482173495823	13.967972691853841	0.7955974842767296	0.6822429906542056
36	0.24192054207260544	13.554991531372071	0.8144654088050315	0.6915887850467289
-1	-1	-1	-1	-1
0	0.24703049659729004	26.130863761901857	0.5849056603773585	0.5887850467289719
1	0.24085474014282227	20.095650672912598	0.6184486373165619	0.5887850467289719
2	0.2390279769897461	19.55829801559448	0.6719077568134172	0.6915887850467289
3	0.23783618211746216	19.92713295618693	0.6729559748427673	0.6635514018691588
4	0.23756442070007325	18.81624641418457	0.7054507337526206	0.6728971962616822
5	0.23759794235229492	18.267622629801433	0.7169811320754716	0.6822429906542056
6	0.23784780502319336	18.8332675298055	0.7306079664570231	0.4392523364485981
7	0.23774299025535583	23.55609016418457	0.44863731656184486	0.5887850467289719
8	0.24000594351026747	21.021673011779786	0.5922431865828093	0.5887850467289719
9	0.23972046375274658	19.605149459838866	0.6153039832285115	0.719626168224299
10	0.23964006250554865	18.902747758229573	0.6886792452830188	0.6635514018691588
11	0.23930021127065024	19.11878360112508	0.6834381551362684	0.6355140186915887
12	0.23914696620060846	19.40054677327474	0.709643605870021	0.616822429906542
13	0.23912131786346436	18.51093953450521	0.7148846960167715	0.7383177570093458
14	0.2398682117462158	17.819356632232665	0.7610062893081762	0.6728971962616822
15	0.23968085646629333	17.778207302093506	0.7410901467505241	0.6822429906542056
16	0.24007679434383616	17.30774434407552	0.7557651991614256	0.7009345794392523
17	0.24022373888227674	16.898560555775962	0.7589098532494759	0.6915887850467289
18	0.24035621944226718	17.0145663579305	0.7442348008385744	0.6822429906542056
19	0.24096887111663817	17.03021828333537	0.7620545073375262	0.6822429906542056
20	0.24151324090503512	16.698128668467202	0.7484276729559748	0.6915887850467289
21	0.24159461801702325	16.510912926991782	0.7589098532494759	0.7009345794392523
22	0.24142310930335004	16.606393082936606	0.7536687631027253	0.7102803738317757
23	0.2461914618810018	16.529928557078044	0.7568134171907757	0.7102803738317757
24	0.25078081130981444	16.086169974009195	0.7683438155136268	0.7009345794392523
25	0.2565763363471398	16.07268737157186	0.7704402515723271	0.7102803738317757
26	0.2625567648145888	15.818477980295818	0.7631027253668763	0.7009345794392523
27	0.2618166378566197	16.005067348480225	0.7725366876310272	0.7102803738317757
28	0.266642348519687	15.853541405995687	0.7589098532494759	0.7009345794392523
29	0.26570924123128253	16.203771050771078	0.7704402515723271	0.7009345794392523
30	0.2651997996914771	15.888311513264973	0.7693920335429769	0.7102803738317757
31	0.26441796123981476	15.251621913909911	0.7830188679245284	0.7009345794392523
32	0.26364964427370013	15.338723182678223	0.7777777777777778	0.6635514018691588
33	0.2629432888591991	15.223930295308431	0.7851153039832285	0.6822429906542056
34	0.2622731958116804	14.914296722412109	0.7851153039832285	0.6822429906542056
35	0.2620611521932814	14.886559454600016	0.7809224318658281	0.7102803738317757
36	0.26164527841516444	15.06728916168213	0.7788259958071279	0.6822429906542056
37	0.2614581396705226	14.464924208323161	0.8060796645702306	0.6915887850467289
38	0.2613998804336939	14.333237520853679	0.8029350104821803	0.6915887850467289
39	0.2610292375087738	14.16555732091268	0.8050314465408805	0.6822429906542056
40	0.26077373434857626	14.072185452779134	0.8029350104821803	0.6635514018691588
41	0.2603366942632766	14.251563517252604	0.7976939203354297	0.6635514018691588
42	0.25997382541035496	13.648336696624757	0.8134171907756813	0.6728971962616822
43	0.2595747275785966	13.517580445607503	0.8134171907756813	0.6542056074766355
-1	-1	-1	-1	-1
0	0.24543499946594238	22.619171810150146	0.590146750524109	0.4766355140186916
1	0.23786592483520508	20.158887990315755	0.6383647798742138	0.719626168224299
2	0.23549493153889975	19.141063276926676	0.6907756813417191	0.616822429906542
3	0.2356882095336914	18.348325220743813	0.7023060796645703	0.719626168224299
4	0.2356349468231201	18.987809880574545	0.7264150943396226	0.719626168224299
5	0.23511536916097006	17.714022890726724	0.7484276729559748	0.7009345794392523
6	0.23432609013148717	18.35179074605306	0.7379454926624738	0.5420560747663551
7	0.23433151841163635	18.257712237040202	0.7306079664570231	0.719626168224299
8	0.23473241594102648	17.21527706782023	0.7463312368972747	0.6822429906542056
9	0.23509297370910645	17.556943639119467	0.7578616352201258	0.719626168224299
10	0.2357790686867454	16.891779772440593	0.7568134171907757	0.7102803738317757
11	0.2365792989730835	16.976048215230307	0.7536687631027253	0.6915887850467289
12	0.23710116973290077	17.811207230885824	0.7295597484276729	0.6822429906542056
13	0.23758067403520858	17.777676010131835	0.7463312368972747	0.7570093457943925
14	0.23733550707499187	17.302012062072755	0.7358490566037735	0.6822429906542056
15	0.23757785558700562	17.25041046142578	0.7484276729559748	0.6915887850467289
16	0.23760174302493825	16.640311400095623	0.7515723270440252	0.5700934579439252
17	0.2374706400765313	17.931315263112385	0.7285115303983228	0.7102803738317757
18	0.23815564105385228	16.478224754333496	0.7610062893081762	0.616822429906542
19	0.2380833148956299	19.491936524709065	0.6666666666666666	0.6915887850467289
20	0.2379117806752523	17.15135475794474	0.7536687631027253	0.7289719626168224
21	0.23776367577639493	16.55701586405436	0.7777777777777778	0.7102803738317757
22	0.23762167018392813	16.008839257558186	0.7683438155136268	0.7289719626168224
23	0.23739189902941385	16.003680928548178	0.7641509433962265	0.719626168224299
24	0.23724846839904784	15.679157288869222	0.7735849056603774	0.6542056074766355
25	0.2370542287826538	16.982411448160807	0.7484276729559748	0.719626168224299
26	0.23685435012534814	15.869847297668457	0.7735849056603774	0.6822429906542056
27	0.2369135618209839	15.614005438486735	0.7704402515723271	0.7102803738317757
28	0.23714826846944875	15.252527491251628	0.7830188679245284	0.719626168224299
29	0.23734444777170818	15.167197640736898	0.7735849056603774	0.7476635514018691
30	0.23725605780078518	16.037641048431396	0.7578616352201258	0.719626168224299
31	0.23707187920808792	14.950438690185546	0.79979035639413	0.7009345794392523
32	0.2369997790365508	14.870830758412678	0.790356394129979	0.616822429906542
33	0.2369157777113073	15.083166821797688	0.7830188679245284	0.6915887850467289
34	0.23717420441763742	14.679187234242757	0.7924528301886793	0.7289719626168224
35	0.23710093233320448	14.25000942548116	0.7987421383647799	0.6728971962616822
36	0.2370328967635696	14.40078296661377	0.7935010482180294	0.6448598130841121
37	0.23691230071218392	14.4774223168691	0.7935010482180294	0.7289719626168224
38	0.2368481770539895	13.764407857259114	0.8060796645702306	0.7289719626168224
39	0.23685994148254394	14.311504459381103	0.7872117400419287	0.719626168224299
