0.00100 0.00000 256.00000 0.00000 0.72870 0.01970 0.75650 0.00140 0.75940 0.00130
0.00010 0.00000 256.00000 0.00000 0.69780 0.00490 0.74390 0.00190 0.74790 0.01110
