0.43110 0.25039 0.23506
0.47687 0.25049 0.23296
0.45451 0.25101 0.23505
0.41312 0.24451 0.23196
0.44048 0.24942 0.23718
0.46579 0.24548 0.23384
0.46775 0.24467 0.23171
0.48299 0.24308 0.23151
0.44127 0.24884 0.23503
0.47834 0.25035 0.23336
