Epoch	Training_Time	Train_Loss	Train_Score	Valid_Score
0	1.5109319686889648	48.77631556579822	0.4048809523809524	0.3352380952380952
1	1.2951412200927734	28.128957092082093	0.6891666666666667	0.7714285714285715
2	1.2240276336669922	13.220115215606109	0.8660714285714286	0.7723809523809524
3	1.1878809332847595	7.794037251418081	0.9208333333333333	0.9990476190476191
4	1.1675340175628661	3.1553764758001264	0.9825	1.0
5	1.1548261245091755	0.7766363810563722	1.0	1.0
6	1.1461939811706543	0.3380508515204767	1.0	1.0
7	1.1387984454631805	0.17748703561128318	1.0	1.0
8	1.1328362888760037	0.11428810716978498	1.0	1.0
9	1.126303243637085	0.06926647107694085	1.0	1.0
10	1.12212965705178	0.048520941195209215	1.0	1.0
11	1.1186166206995647	0.03485041190321228	1.0	1.0
12	1.116038175729605	0.02592571374000592	1.0	1.0
13	1.113537005015782	0.01979224111516553	1.0	1.0
14	1.1108283201853435	0.015547463413639554	1.0	1.0
15	1.1084043234586716	0.012692841558678239	1.0	1.0
16	1.1069419664495133	0.010159485900824175	1.0	1.0
17	1.1055404080284967	0.008348126116672622	1.0	1.0
18	1.1042081682305587	0.007012978185520652	1.0	1.0
19	1.1030473709106445	0.005880472229921149	1.0	1.0
20	1.1019692307426816	0.004983495499499624	1.0	1.0
21	1.1004204966805198	0.004250423603393704	1.0	1.0
22	1.099525555320408	0.0036671838706302607	1.0	1.0
23	1.098322202761968	0.0031646510662277274	1.0	1.0
24	1.0976060581207276	0.0027502864816566015	1.0	1.0
25	1.0964306959739099	0.00241271011131203	1.0	1.0
26	1.09562114433006	0.0020758653789521423	1.0	1.0
27	1.0948588848114014	0.0018076309051184062	1.0	1.0
28	1.0942020580686371	0.001582434341601829	1.0	1.0
29	1.0936181624730428	0.0013945709173425946	1.0	1.0
-1	-1	-1	-1	-1
0	1.3068077564239502	47.92368045415262	0.39130952380952383	0.5361904761904762
1	1.1903659105300903	24.753209534706723	0.7296428571428571	0.9076190476190477
2	1.1509040991465251	12.373748680484612	0.8752380952380953	0.9942857142857143
3	1.1278000473976135	6.799563558835947	0.9389285714285714	0.8933333333333333
4	1.1158367156982423	3.157193017096574	0.976547619047619	1.0
5	1.1090279420216878	7.594434124888576	0.9167857142857143	1.0
6	1.1051533903394426	0.7566577097535586	1.0	1.0
7	1.0983118414878845	0.35141014191587616	1.0	1.0
8	1.0939879947238498	0.20183748635729004	1.0	1.0
9	1.0905574083328247	0.12441714491850976	1.0	1.0
10	1.0872897885062478	0.0832744732414135	1.0	1.0
11	1.084728519121806	0.05848674111408199	1.0	1.0
12	1.082931371835562	0.04259617164192771	1.0	1.0
13	1.0808898721422469	0.032644829758843086	1.0	1.0
14	1.0797311305999755	0.0253399287708132	1.0	1.0
15	1.079035833477974	0.02026127286949425	1.0	1.0
16	1.078857982859892	0.016408207886515914	1.0	1.0
17	1.0787631538179185	0.013411155700003693	1.0	1.0
18	1.0787908528980457	0.011159636414903765	1.0	1.0
19	1.0786348819732665	0.009386631303392493	1.0	1.0
20	1.0790826706659227	0.007885679148470437	1.0	1.0
21	1.0791765559803357	0.006715845034241733	1.0	1.0
22	1.0792539949002473	0.0057468793864854165	1.0	1.0
23	1.079107294480006	0.00496774437986031	1.0	1.0
24	1.079513463973999	0.004262421466941333	1.0	1.0
25	1.0796003066576445	0.003703442800120794	1.0	1.0
26	1.0800287458631728	0.003219277268636816	1.0	1.0
27	1.080192003931318	0.0028121661175283187	1.0	1.0
28	1.0806638207928887	0.002478930936947451	1.0	1.0
29	1.0806355237960816	0.002181802635495427	1.0	1.0
-1	-1	-1	-1	-1
0	1.3636219501495361	48.490240104298174	0.4051190476190476	0.43714285714285717
1	1.2205560207366943	29.046078239556955	0.6798809523809524	0.9504761904761905
2	1.1700019836425781	13.57174351913394	0.8777380952380952	0.9438095238095238
3	1.1444781422615051	9.540283789652836	0.9005952380952381	0.9114285714285715
4	1.13173828125	4.516060663266781	0.9664285714285714	1.0
5	1.1231268246968586	3.9785975229150896	0.9617857142857142	1.0
6	1.1175117152077811	0.8115623400691797	1.0	1.0
7	1.1130166947841644	0.4025439354573366	1.0	1.0
8	1.1109228663974338	0.23258463242321414	1.0	1.0
9	1.1093165159225464	0.1496671699979006	1.0	1.0
10	1.107145287773826	0.10463761335713329	1.0	1.0
11	1.1055543621381123	0.07443030932103727	1.0	1.0
12	1.1039999264937181	0.05510012309700817	1.0	1.0
13	1.1025509153093611	0.04263812615164333	1.0	1.0
14	1.100099547704061	0.03378295011733421	1.0	1.0
15	1.0984444320201874	0.02718150915981699	1.0	1.0
16	1.096971357569975	0.02221732616013787	1.0	1.0
17	1.0950972901450262	0.018238378688693047	1.0	1.0
