0.00100 0.00000 256.00000 0.00000 0.78030 0.00330 0.77120 0.00330 0.76380 0.00180
0.00010 0.00000 256.00000 0.00000 0.92750 0.00210 0.84360 0.00030 0.82000 0.00300
