0.00100 0.00000 256.00000 0.00000 0.79510 0.00360 0.91320 0.00870 0.85830 0.00830
0.00010 0.00000 256.00000 0.00000 0.78980 0.00160 0.92170 0.00020 0.86940 0.01940
